E_A,j_0_ref,r_el,D_CL_ref,D_GDL_ref,f_CL
0.7089390258150843,0.20508998731290023,0.42095095445384934,0.32784584364212166,0.8615181284841258,0.3566474307721812
0.7067636653707554,0.20526134697499676,0.4215598157588865,0.3318997744660257,0.8573603471178375,0.35348797355107
0.7086951266749663,0.20427928300195558,0.42478017838981297,0.3211279551169889,0.8627790643365263,0.3881450721570077
0.7176955650622414,0.20531973728323805,0.4231454172804225,0.3206073173738444,0.8623274445594158,0.3785695590365185
0.7174043786402631,0.20472180899761394,0.42288174244458,0.311822177226721,0.8682049789964408,0.40617991508819506
0.7094551513274537,0.20534054292886328,0.4274187817900802,0.3185668261299123,0.864141264175481,0.4079660183700742
0.7051976372955515,0.2076391944257383,0.422597946046997,0.3221425733566533,0.8670687136349846,0.3705894395608824
0.7179519470189265,0.20410378454221767,0.422717264852133,0.3306742489843675,0.8592407906467135,0.3582204906249694
0.7184852898991159,0.2043249779695251,0.42668858330738946,0.3167416578039798,0.8644581136964676,0.41163053879514433
0.7168720692160673,0.20568164289631952,0.422334505698812,0.33323706532581854,0.8581029911933168,0.3539491447336297
0.706877352680616,0.20295924905504004,0.42017958943496636,0.3344086465647229,0.853994664541992,0.3486598628467356
0.6985788448439133,0.20723732934565886,0.42377744235947523,0.3339561646985423,0.8573924428067483,0.3488817475016457
0.7073626641369977,0.2039866274800447,0.4219403805868194,0.3287743798337234,0.8598897215193839,0.3635635308158819
0.7159325141493647,0.20194885137663676,0.42138790193246906,0.31905373142475435,0.8661462248555046,0.3878201437021541
0.7027896485086617,0.2054702431573449,0.41336406071189824,0.3312476550264428,0.8675010788187775,0.3207128899718871
0.7022691151108108,0.20749748359274583,0.425278797273499,0.3275476564505362,0.861360942256346,0.36845122836078076
0.7171707017720229,0.20554366024904436,0.42057292203492774,0.3315377732729966,0.8593720734280028,0.34905874452158886
0.710956753330875,0.20602293685708106,0.42139459763059395,0.3250789464265732,0.8652945288299024,0.36226306645694145
0.7127401169630315,0.20818796182833188,0.42124886841382825,0.3351892806483415,0.8541804724805839,0.33855748775748234
0.7134457318049298,0.20312342525060229,0.4116623281262789,0.32647619668304495,0.86266559924526,0.34028587898831675
0.7071046857976304,0.2038380962645231,0.41679744332423174,0.3272051373703978,0.8662329863869891,0.3450570185833961
0.7115153252625106,0.20609669278885873,0.4207731245932528,0.33041930971625044,0.8654081884000725,0.3465504250644474
0.7052135228954532,0.20513981333071007,0.4159087422469656,0.35069537191972555,0.851455505009956,0.3025529252002152
0.7058701481526727,0.20320119352269644,0.4163985300392089,0.3302308691788053,0.8588998876048186,0.34668697748681276
0.7154595344104715,0.20818127356189609,0.4346627275127446,0.31200759609397755,0.8636866031070405,0.4510140031534035
0.7099829865475097,0.20475239485060082,0.41815499229656883,0.3295975494699781,0.8641916831629322,0.34452508698586526
0.7101507478840764,0.20551535391282338,0.4287535955090833,0.3206631826934968,0.8647437040137023,0.40079662238579
