Pressure,Temperature,Stoichiometry,Current,Voltage
193498.39114524762,368.05157775240775,1.302212241018015,1.0,0.9639020791492554
193498.39114524762,368.05157775240775,1.302212241018015,67.55555555555556,0.8391171943224807
193498.39114524762,368.05157775240775,1.302212241018015,134.11111111111111,0.8144951847831569
193498.39114524762,368.05157775240775,1.302212241018015,200.66666666666669,0.7658946697440624
193498.39114524762,368.05157775240775,1.302212241018015,267.22222222222223,0.7364217422184156
193498.39114524762,368.05157775240775,1.302212241018015,333.77777777777777,0.6780820419488635
193498.39114524762,368.05157775240775,1.302212241018015,400.33333333333337,0.616410792252422
193498.39114524762,368.05157775240775,1.302212241018015,466.8888888888889,0.5352200003888326
193498.39114524762,368.05157775240775,1.302212241018015,533.4444444444445,0.37172748568969116
193498.39114524762,368.05157775240775,1.302212241018015,600.0,0.007686681198015901
193376.40193728323,368.0178831660612,1.302089009114428,1.0,0.9836352295431324
193376.40193728323,368.0178831660612,1.302089009114428,67.55555555555556,0.8527916664319544
193376.40193728323,368.0178831660612,1.302089009114428,134.11111111111111,0.791802307339575
193376.40193728323,368.0178831660612,1.302089009114428,200.66666666666669,0.7626090690161279
193376.40193728323,368.0178831660612,1.302089009114428,267.22222222222223,0.723474506988735
193376.40193728323,368.0178831660612,1.302089009114428,333.77777777777777,0.6826821828388385
193376.40193728323,368.0178831660612,1.302089009114428,400.33333333333337,0.6378500014595735
193376.40193728323,368.0178831660612,1.302089009114428,466.8888888888889,0.5464678380275905
193376.40193728323,368.0178831660612,1.302089009114428,533.4444444444445,0.3771272653561802
193376.40193728323,368.0178831660612,1.302089009114428,600.0,0.004450031114567962
195150.93139316654,368.0899564112248,1.3065022443213294,1.0,0.9791108271417027
195150.93139316654,368.0899564112248,1.3065022443213294,67.55555555555556,0.8495937036055232
195150.93139316654,368.0899564112248,1.3065022443213294,134.11111111111111,0.8072581900146459
195150.93139316654,368.0899564112248,1.3065022443213294,200.66666666666669,0.7739738861228433
195150.93139316654,368.0899564112248,1.3065022443213294,267.22222222222223,0.7465963247747677
195150.93139316654,368.0899564112248,1.3065022443213294,333.77777777777777,0.708389053283156
195150.93139316654,368.0899564112248,1.3065022443213294,400.33333333333337,0.6302950648832872
195150.93139316654,368.0899564112248,1.3065022443213294,466.8888888888889,0.5349807650300228
195150.93139316654,368.0899564112248,1.3065022443213294,533.4444444444445,0.4063293634109693
195150.93139316654,368.0899564112248,1.3065022443213294,600.0,0.012917629408947542
193498.39114524762,368.05157775240775,1.302212241018015,1.0,0.990460535966562
193498.39114524762,368.05157775240775,1.302212241018015,67.55555555555556,0.844435719565627
193498.39114524762,368.05157775240775,1.302212241018015,134.11111111111111,0.830471523233547
193498.39114524762,368.05157775240775,1.302212241018015,200.66666666666669,0.7921479944545514
193498.39114524762,368.05157775240775,1.302212241018015,267.22222222222223,0.7392674192074528
193498.39114524762,368.05157775240775,1.302212241018015,333.77777777777777,0.7026819131736446
193498.39114524762,368.05157775240775,1.302212241018015,400.33333333333337,0.6359573735075452
193498.39114524762,368.05157775240775,1.302212241018015,466.8888888888889,0.5418712750168488
193498.39114524762,368.05157775240775,1.302212241018015,533.4444444444445,0.37114857685350044
193498.39114524762,368.05157775240775,1.302212241018015,600.0,0.002333965222839116
193376.40193728323,368.0178831660612,1.302089009114428,1.0,0.9912059783022892
193376.40193728323,368.0178831660612,1.302089009114428,67.55555555555556,0.8541938090426957
193376.40193728323,368.0178831660612,1.302089009114428,134.11111111111111,0.7935254337713145
193376.40193728323,368.0178831660612,1.302089009114428,200.66666666666669,0.7950439887650509
193376.40193728323,368.0178831660612,1.302089009114428,267.22222222222223,0.7316104903942027
193376.40193728323,368.0178831660612,1.302089009114428,333.77777777777777,0.6945372948636028
193376.40193728323,368.0178831660612,1.302089009114428,400.33333333333337,0.6367159397666212
193376.40193728323,368.0178831660612,1.302089009114428,466.8888888888889,0.5432052827615258
193376.40193728323,368.0178831660612,1.302089009114428,533.4444444444445,0.36081358915641465
193376.40193728323,368.0178831660612,1.302089009114428,600.0,0.005720268875509234
195150.93139316654,368.0899564112248,1.3065022443213294,1.0,0.9916396444264759
195150.93139316654,368.0899564112248,1.3065022443213294,67.55555555555556,0.8689076374630154
195150.93139316654,368.0899564112248,1.3065022443213294,134.11111111111111,0.8201546716013917
195150.93139316654,368.0899564112248,1.3065022443213294,200.66666666666669,0.7832944274630578
195150.93139316654,368.0899564112248,1.3065022443213294,267.22222222222223,0.750764188760968
195150.93139316654,368.0899564112248,1.3065022443213294,333.77777777777777,0.6936877852540118
195150.93139316654,368.0899564112248,1.3065022443213294,400.33333333333337,0.6230266074160347
195150.93139316654,368.0899564112248,1.3065022443213294,466.8888888888889,0.5458607284616996
195150.93139316654,368.0899564112248,1.3065022443213294,533.4444444444445,0.4107763220247239
195150.93139316654,368.0899564112248,1.3065022443213294,600.0,0.015875499886960298
193498.39114524762,368.05157775240775,1.302212241018015,1.0,0.9665674119141469
193498.39114524762,368.05157775240775,1.302212241018015,67.55555555555556,0.8489504607683822
193498.39114524762,368.05157775240775,1.302212241018015,134.11111111111111,0.8233926679588298
193498.39114524762,368.05157775240775,1.302212241018015,200.66666666666669,0.7716526503259953
193498.39114524762,368.05157775240775,1.302212241018015,267.22222222222223,0.7493891094343317
193498.39114524762,368.05157775240775,1.302212241018015,333.77777777777777,0.7102488779952523
193498.39114524762,368.05157775240775,1.302212241018015,400.33333333333337,0.6251877628785972
193498.39114524762,368.05157775240775,1.302212241018015,466.8888888888889,0.5355642033525999
