E_A;j_0_ref;r_el;D_CL_ref;D_GDL_ref;f_CL
0.0002532378894296663;0.0001238276613184069;0.002352787387553484;0.005789422898096529;0.004334496208522649;0.018810620770837925
0.000269796494673106;0.00010288742817334223;0.002215132008529454;0.0057340770693800865;0.0043001534708030495;0.01720027181434551
0.00026621209516548405;0.00010121267423392408;0.0022234998836480353;0.005482806374927693;0.004024551811313209;0.017203713692504907
0.0002816259704271082;0.00010643334521300113;0.0023192838166326345;0.005763630795830078;0.004222379983093866;0.018313086422682322
0.00024424110438170377;9.598929701891163e-05;0.002260705628897366;0.005275859472337751;0.0037568867394729404;0.017862767252309817
0.0002575388601794054;9.52539173740667e-05;0.001912048820087371;0.005060932894863049;0.0036148598439750827;0.014995269275715263
0.00022774524578863633;0.000104197445738329;0.0021059709208989925;0.005865975016697849;0.003945711551539073;0.017583160280022946
0.0002223424527440154;9.066801457137241e-05;0.00228003281811418;0.00539194751009261;0.003756829022395688;0.018484454358345618
0.0002285699699384429;8.665895459452406e-05;0.0019886281044988337;0.00511970992528602;0.003455585323564243;0.016320023812570056
0.00020667627771621454;9.27112934514846e-05;0.0021715812932356932;0.00540762311800442;0.003713685502852332;0.01785591029195452
0.00015947832060134311;8.004987359985964e-05;0.0021687280515171187;0.004802198453977331;0.0033788519621117596;0.016955225266789525
0.00020776079139012292;8.426761027373003e-05;0.0020725160285862978;0.005131000327904406;0.0033154379237733574;0.016796962835917285
0.0001926975126730795;9.572904243336812e-05;0.0018701011438688395;0.004840626736151308;0.003700688108303316;0.015488134193787436
0.00020831737128423913;8.644457784389085e-05;0.0018198945628292522;0.00435396715375618;0.0030791809516032783;0.014463281907236355
0.00018660847418785933;7.91516087702636e-05;0.0016953733145047196;0.004378681910951432;0.0031134791020493366;0.013951617215540443
0.00020005112387099836;8.563083182760198e-05;0.0015561498502039551;0.003549240088618682;0.0033043107376988395;0.011550185901624857
0.00017605914515720042;7.130419713206651e-05;0.0016478133365405872;0.004128766702025113;0.0030596351183577184;0.013122308008748222
0.00017804114602031415;6.847106355323317e-05;0.0017572288976143346;0.0041073915011131;0.002900930789118679;0.013635124171287675
0.00018045473574575857;6.69601465618623e-05;0.001555033796012876;0.0035414709598999747;0.002682834756436921;0.0115027935231586
0.00016480345775814428;7.2599869387135e-05;0.0014958096545669905;0.0036611012093288597;0.002869344845464329;0.01155995406888127
0.00016810149224191952;6.719987091563387e-05;0.001622036390054345;0.0038802766654100498;0.0027743009045962004;0.012683380717164381
0.0001646940012284769;5.982173031587282e-05;0.001711005422426274;0.0037934536403150475;0.002615736427838006;0.012947168812226685
0.00017121655726299302;7.859967928040123e-05;0.0014361602439750829;0.003759632117270661;0.003258629735679963;0.011324515423288488
0.00014186660118975012;6.14798454905884e-05;0.0016638990764642181;0.003663354028203926;0.0024318866657862498;0.01294349323530495
0.0001409618703598897;7.061989959574326e-05;0.001504028290576463;0.0035177604933281396;0.002935195503311128;0.011756031958451376
0.00014282393130591039;5.758193190416215e-05;0.0015706074958056805;0.003914966515415575;0.0025598407131646795;0.012729651604512227
0.00013519603325347368;5.747499431876163e-05;0.001439998801585372;0.0029363646323599187;0.0024803429846423377;0.010842439314878787
0.00014207498916158807;5.390724343805309e-05;0.0013390221047387412;0.002915207818132403;0.002420763493886725;0.01030775634798263
0.00014529140331452222;5.580579455381367e-05;0.0013980532759585425;0.0032931960244107343;0.002385189841255184;0.010637166785749146
0.00014539437716029683;5.403422859275641e-05;0.0014217559452970013;0.003071544273402987;0.002275944814764783;0.010992299168042764
0.00013988368995971245;5.752204519424742e-05;0.0012795784079780474;0.0029997172613154014;0.0025156803748316342;0.009810180011153259
0.00014123332966510706;5.153667970764661e-05;0.001160662333875954;0.00250768318952207;0.00234892553409489;0.008586067486729498
0.00013803546541881048;4.794623549157933e-05;0.0012053888167452968;0.002697972208450105;0.0020318916910216367;0.009400162636221907
0.00013638998765400345;5.994529971550945e-05;0.0012709624729373152;0.003139245205129258;0.0024884457256569193;0.010381832932213814
0.00012908643554214628;5.2012205070323064e-05;0.001215337954861898;0.002992457122883515;0.002326578204200859;0.00970738876833168
0.00011159334525904256;4.90759267378207e-05;0.0012850222683085345;0.0027994884931252517;0.002165951274790838;0.00981319294146687
0.00011356294909020094;4.58039936594942e-05;0.001129933674669272;0.0025345699282254127;0.0019166409177169194;0.008682665908421048
0.00011577487808687381;4.763499109582939e-05;0.00111802503467965;0.0025867715578909347;0.0022216387208201707;0.008705300630470243
0.00012478765458389876;4.720512413166075e-05;0.0012127977290442163;0.0028255582629577616;0.0020016123428551504;0.009536253205348668
0.0001040142975684598;5.009802313481812e-05;0.001125931059363214;0.00274482309613266;0.0022169015326234122;0.00892837628303277
0.0001329955260772819;4.824618133520631e-05;0.0011638303521258597;0.0026545987041010377;0.001983841430766298;0.008984274406232381
0.00011722823236837416;4.639539075789262e-05;0.0011642837622013338;0.0024865835873161633;0.002144228945352161;0.008658674390555095
0.00011543737733787187;4.407185896601231e-05;0.0010299699151850917;0.0023344400867172307;0.0019600907383259844;0.00781544942663054
0.00010366384389827964;4.1945335751863594e-05;0.0011330405378221621;0.0024142204290615045;0.001976409698756219;0.008906756274753989
0.00010164045201119423;4.433081990413729e-05;0.0010235701525332216;0.002527984863492133;0.00199969917197489;0.008331218509368367
0.00010310465696111563;3.727491151063283e-05;0.00100191936679718;0.002181154260246081;0.0016626754717898537;0.007589896049023471
0.00010190638595841656;4.3264357152355634e-05;0.0010546709630716248;0.002446044091631999;0.0018702827799094433;0.008270567333325757
0.00010767541038959342;4.002136065832621e-05;0.0010711982486613445;0.002283692325260743;0.0018805991220918255;0.008328908229040805
9.906580405597626e-05;4.5119582729145726e-05;0.0010665780462019202;0.002369130038493147;0.0020163687658417318;0.008226052629457834
0.00010046755749614335;3.972696917675353e-05;0.0010713376881170415;0.002203874832945207;0.0016868082402791197;0.008160488483313076
0.0001114876242670208;4.074000324131763e-05;0.001025220151807683;0.0024339196761546445;0.0018849252830783992;0.008144589845793864
9.767315405731175e-05;3.8312528756287786e-05;0.0009951514536278997;0.0022071566667965898;0.0018723680022087964;0.0076418182317169415
0.00010963650560138616;4.228887334898977e-05;0.0010095309344018305;0.0022641735497221324;0.0019701789502829694;0.007813593842615403
0.00010646754087851145;3.5595375724961784e-05;0.001074624181024617;0.0022168025647252496;0.0016763161007776154;0.0083328843110447
9.733986903626007e-05;4.469297010733253e-05;0.0010036794377840828;0.0024596632255537384;0.002077749672619777;0.008095080382009888
9.941506928055845e-05;3.678219197140501e-05;0.0009711967579408561;0.002331024866101908;0.0016698544445947104;0.007641969942827848
8.946785054027989e-05;3.657228876750678e-05;0.0009379034185582291;0.0020857137984419496;0.0015749158519855334;0.007525432129434508
9.21975748731226e-05;3.998720925453023e-05;0.000883489110975072;0.0019304472860315934;0.001769874047123045;0.00667858439362581
