E_A;j_0_ref;r_el;D_CL_ref;D_GDL_ref;f_CL
0.0043643879966947866;0.004448892484850613;0.016268725924786925;0.029822443182503367;0.015004940186691153;0.1176285624295347
0.004294253808943585;0.004395928988537632;0.016065760772263685;0.029590293382787073;0.015249801847998264;0.11590225306216437
0.004199245269649964;0.004322546509021711;0.0152108745946194;0.028314289341957188;0.014417535051854183;0.11053462476596615
0.004196137399115905;0.00427058143353366;0.015137358613648766;0.02816848806588763;0.014600136912529253;0.1099831606139516
0.00413579728136461;0.004224938728924074;0.015259625423216938;0.028266715484519696;0.01475496838829662;0.11052112644537504
0.0040691986340622155;0.0041590082648286395;0.014911288977117871;0.027547066121294254;0.014308058067536222;0.10791289327247407
0.004016096106571172;0.00408305507535406;0.014717418948417348;0.026760616514508027;0.013208633267248204;0.10636686852795364
0.003983870175842547;0.0040467797409534205;0.01441825294632871;0.026566495781844047;0.013614231001477349;0.10416856382394936
0.00391088693201552;0.0039989020426963;0.014093475607311796;0.02593943944012773;0.013503085260608498;0.10197690285163814
0.0038545797186029123;0.003938879946721603;0.014289136867864451;0.026136981048480522;0.013105170146273487;0.10321503055697072
0.003827206311124892;0.0038991686475501565;0.013860622240724515;0.025385880736266492;0.013090218125250509;0.10000088330037825
0.003771738470721031;0.0038604682398242175;0.013631791790927678;0.025238933676151386;0.013063531267708301;0.09877276807685899
0.0037332685652209934;0.0038080603833389407;0.013514492411808363;0.025006154654048377;0.012754876454145884;0.09779781278166569
0.003699519983751761;0.003767668708055878;0.013138471067289206;0.024061087627811922;0.012581917669125928;0.0945520874094834
0.0036564848550064218;0.0037307691948910643;0.013362283132411223;0.02452487941280623;0.012347244916647983;0.09690359909782481
0.0035782820522603427;0.003688243220563391;0.01273069779918296;0.023684638489695948;0.012346457294018454;0.09197171445870497
0.003576370589238634;0.0036467302394338273;0.012842600229247148;0.023602475254617127;0.011894652170467956;0.09280258370324025
0.003533210151838333;0.003608660864647757;0.012968957023841607;0.023997817709475934;0.012009432336997743;0.0941667547128851
0.0034936737552313133;0.003569595998906701;0.01265641787837588;0.023353288439713613;0.011515231030587688;0.09186473342121125
0.0034433563451010396;0.0035362831725905645;0.012222951689869747;0.022580219439962388;0.011387692303025134;0.0885399501634995
0.0034228612774457995;0.003507020653845934;0.011937605970383404;0.022060554032193324;0.011356188828138582;0.0866180504260089
0.003397078227771034;0.0034668380720479586;0.012188024335982216;0.022140268625765232;0.011112071753377022;0.08784979465217985
0.0033446942571204474;0.0034316855227504296;0.012519173827600847;0.022605705590491004;0.01093541520630707;0.09010365270133171
0.00333612462126724;0.003396833761441208;0.01195072814342247;0.02148866177353483;0.010519601551060503;0.08592967308710434
0.003290528316662717;0.0033700953470538666;0.011613057932542416;0.02119136421486586;0.010613112570986006;0.0836687013088596
0.003275506922783585;0.003348008231806956;0.011737088837383414;0.0217408561728657;0.010814433746550245;0.08518946398979019
0.003241177101093372;0.0033216280648863954;0.011823931448866296;0.021889660153860208;0.010947967540832527;0.0855977189080587
0.0031824558788443036;0.00328416422037257;0.01156971983491299;0.021039380409933965;0.010367446761558591;0.08335675278245253
0.0031812164219818025;0.003258732188511729;0.011505513149757484;0.020801608181337316;0.010392742213532482;0.0827979579368537
0.003143862056446571;0.0032269357573903555;0.011115931202142836;0.0202149331134796;0.009921166564910443;0.0803491021266295
0.0031454772422067926;0.003208796625532167;0.01115444143390565;0.020482681720246743;0.010322996988598893;0.08065896929190754
0.0030967001290768768;0.0031836166264099432;0.011075247925559983;0.02025995928299862;0.01012429624812981;0.08002699923496284
0.0031016288828140527;0.0031633972825755945;0.010887018470910557;0.01972331340090642;0.010112379871236598;0.0784668389133442
0.003070618746697709;0.0031391489030802755;0.010972924137263298;0.020279424784129793;0.010112544448981903;0.07973592769481647
0.003024947265781368;0.003106687066286531;0.010852755348899006;0.019727540893257168;0.009728324829491005;0.07822480143043908
0.0029934932224198146;0.00307687301057282;0.010530912874453959;0.01913291281740519;0.009258960019592068;0.0760443606100393
0.002979368995898407;0.003059507338524885;0.010662044346035918;0.019623246025918847;0.00955890863293538;0.07720222810614062
0.002972983994033575;0.003033910313541003;0.010536187432373183;0.019109079375678736;0.009264439563211112;0.0762579865830516
0.002927289137683706;0.003018882785050253;0.010550507272517376;0.019482082910852728;0.00949900285335174;0.0766603420061446
0.002916939892585213;0.0029933353991628657;0.010416096108185911;0.018957849500128278;0.009145465956284985;0.07546669970782226
0.0028906366816970146;0.0029800506929962283;0.010447711044760286;0.019111843515585064;0.009394643433187404;0.07562113581381116
0.0028906921726683634;0.0029542409772815733;0.01020860958694392;0.018606680304951648;0.00910906169818871;0.07393160805979569
0.002871695823949061;0.002937035634728244;0.010329217981660518;0.01877562969549954;0.009167018253958947;0.07467587433785311
0.002833559145046934;0.002916788498503125;0.010044484829576221;0.01839876891539006;0.009049968614973954;0.07268455534314304
0.0028196412643895124;0.002896941506861961;0.009943433432439351;0.018183629704099168;0.00894936207381117;0.07180106454553922
0.0027918814444164663;0.002869471072416654;0.009968052297637572;0.018115841300198957;0.00856558120061864;0.0720380006867616
0.0027839381733142337;0.002863390376209738;0.010076832905387316;0.018501908943479032;0.008996149741962466;0.0731147489239929
0.0027672246741222276;0.0028349588728050056;0.00989669214921059;0.017879342391779886;0.00864172668894642;0.07123382594388639
0.0027497798926536788;0.002821015392869242;0.009861644408455078;0.018035758184905368;0.00871657887738083;0.07141823652398062
0.002727299471547167;0.0028078949701079397;0.009543271593490348;0.017530217910452763;0.008633436050642805;0.06915987022587845
