7.058188345632896432e-01,2.072391960366695152e-01,4.137206036457815039e-01,3.138417781506679383e-01,9.318962140095422564e-01,3.214279836248951638e-01
7.068116683211659312e-01,2.071115263352925062e-01,4.202370403196116766e-01,3.355944513856345957e-01,8.380739405485327920e-01,3.408049670889956584e-01
7.178543775157071316e-01,2.038770511223001458e-01,4.320040998002101507e-01,3.137287073704893015e-01,8.880762144156045812e-01,4.316707236606179832e-01
7.073336565227018591e-01,2.042453435470560907e-01,4.189461206669866655e-01,3.383263561457469093e-01,8.228893323104522484e-01,3.477671930034497705e-01
7.046264909667819820e-01,2.049185577221667165e-01,3.866830734217678867e-01,3.559746353524669837e-01,8.264770908608647382e-01,2.355119296001129126e-01
7.061052429854719481e-01,2.031269600320006474e-01,4.398345077389204660e-01,2.806544416502385619e-01,9.243437622041441593e-01,6.091743623956984433e-01
7.104855661403163269e-01,2.041502212493714330e-01,4.284722899646227767e-01,3.135274026393507496e-01,8.450617401035988019e-01,4.427294755555644667e-01
7.141550562432846805e-01,2.041241055693380213e-01,4.439291210407197430e-01,3.232487254868421367e-01,8.398740335711161187e-01,5.145439700650894510e-01
7.174646804731222849e-01,2.032522800957571318e-01,4.256564711249373190e-01,3.368860509826578920e-01,8.291261786529580124e-01,3.815091735336494372e-01
7.275479729322488209e-01,2.026631804550899085e-01,4.415220323296752403e-01,3.243509205647006066e-01,8.233388475122107586e-01,5.156484628797833869e-01
7.050175213174203481e-01,2.081405376605628410e-01,4.293137038406557027e-01,3.067932038951102225e-01,9.369249886223709467e-01,3.935387381839630105e-01
7.136235744628004474e-01,2.051016317898317065e-01,4.314111935426759858e-01,3.183917909106017685e-01,8.597183661542799893e-01,4.380175962383381916e-01
7.148909556343786553e-01,2.023819845819901930e-01,4.492818752234388202e-01,2.946072433651585332e-01,8.669494701148831028e-01,7.040138594239458980e-01
7.154579796173280437e-01,2.041229886849519337e-01,4.266494033886790715e-01,3.192838708060615760e-01,8.567182884002172427e-01,4.111790328770518199e-01
7.064604297121052090e-01,2.009046570580953484e-01,3.972902631930697592e-01,3.589953713221597509e-01,7.928416048456704557e-01,2.736094199532987381e-01
6.987910383661201097e-01,2.052539662057077385e-01,4.139819837081214482e-01,3.101566605497267926e-01,8.731479122132453918e-01,3.617285115773156146e-01
7.152521905614167563e-01,2.034419511240515011e-01,4.213372446772263302e-01,3.303867621114281450e-01,8.397348474496916237e-01,3.767026411919516815e-01
6.994815692725806500e-01,2.049408593985405092e-01,4.231526844273660881e-01,3.073633064101336521e-01,9.127514695723544236e-01,3.920012313139474847e-01
7.099191958119915880e-01,2.054558434386772880e-01,4.411798785212329710e-01,3.036076124431309475e-01,8.496102813094255080e-01,5.587114051017562089e-01
7.163398903102977666e-01,2.048093843801471747e-01,4.085251144930113765e-01,3.673306720868234621e-01,8.011745691003547831e-01,2.807940433988114215e-01
7.080326038567847924e-01,2.019520215872050994e-01,4.316424438716853773e-01,3.095954469354045280e-01,8.624945160811425815e-01,4.771502452932195881e-01
7.130879289744261884e-01,2.050690537149829629e-01,4.288567673269254588e-01,3.369445568643633093e-01,8.324970983632237198e-01,3.874773586400756531e-01
7.142421608837223879e-01,2.048492171583762289e-01,4.208565722001864629e-01,3.410966056143511782e-01,8.414989620873443155e-01,3.432948290851865480e-01
7.071258750544990868e-01,2.045301237520326110e-01,4.324454327227359451e-01,3.138400157018024217e-01,8.478639380717509777e-01,4.642068146656618821e-01
7.187125437474237710e-01,2.037242038790832988e-01,4.570825152209572750e-01,3.170898612056923804e-01,8.202244840186377894e-01,6.997588643128807018e-01
7.158404440165936355e-01,2.044879638106976705e-01,4.432423753260940624e-01,3.236730694737744995e-01,8.375593919019138633e-01,4.938402149229946803e-01
7.049700766877814440e-01,2.078875446897353596e-01,4.182062571607516044e-01,3.020953784385782548e-01,9.100947926848093061e-01,3.732278198936883062e-01
7.117935526701557603e-01,2.051984632110478435e-01,4.298911850510732102e-01,3.229670069252906783e-01,8.604690192643376090e-01,4.019850389730119655e-01
7.125877242664574451e-01,2.051479910165300291e-01,4.248255968339867961e-01,3.368042593648286065e-01,8.555004658963811792e-01,3.564020740070199533e-01
7.015158979461951771e-01,2.066076308745782852e-01,3.995115653356417496e-01,3.436348674617081267e-01,8.657641116746758181e-01,2.615433516259769164e-01
7.011741074040012123e-01,2.041749038056018817e-01,4.057634395532488392e-01,3.332305682718234019e-01,8.746409451642515043e-01,2.917578523918281097e-01
7.158827325401004860e-01,2.048036325268856594e-01,4.168753802049521284e-01,3.282964522457962886e-01,8.431393576888952524e-01,3.485167287658414992e-01
7.147987616286840540e-01,2.056714062180965419e-01,4.241604576445573982e-01,3.020402169052640584e-01,9.096885213040089013e-01,4.106135425279347495e-01
7.109047435732380738e-01,2.047878157467382110e-01,4.271574834285997158e-01,3.241335899969266521e-01,8.519026120931797452e-01,4.027765415795757087e-01
7.145200044543381646e-01,2.078249707752500841e-01,4.490500869995233124e-01,3.111944453913947362e-01,8.374036719475193014e-01,5.996094011669885759e-01
7.182390452901527000e-01,2.053760708061128648e-01,4.096924825503992507e-01,3.397460875802836844e-01,8.597088807539221555e-01,2.950192247014193359e-01
7.096248644253302373e-01,2.039132688456961051e-01,4.106710205736154862e-01,3.188910011454082483e-01,8.814066836821827788e-01,3.322685025938030279e-01
7.225646799815688137e-01,2.056178174312223716e-01,4.440163677170741452e-01,3.244954549727139259e-01,8.554397633330361739e-01,4.894617865566882053e-01
7.092821080757456542e-01,2.042736529334376883e-01,4.309750013853027029e-01,3.202675730823805189e-01,8.808622476695796566e-01,4.069255652600192175e-01
7.054787115820775334e-01,2.069062116429091214e-01,4.335903248215179362e-01,3.400476646593579844e-01,8.276332909117276593e-01,3.960864732960752699e-01
7.066422345833937024e-01,2.035773408440283427e-01,4.125910134363343640e-01,3.413166240987980382e-01,8.413602504284890538e-01,3.170116533882745280e-01
7.119837251775588127e-01,2.015632043779639337e-01,4.160001050917602750e-01,3.163566589718231903e-01,8.781631396625962926e-01,3.662742744316389576e-01
7.051295113648911039e-01,2.051448212843636765e-01,4.323118411002180861e-01,3.175118020290962351e-01,8.794250740948241774e-01,4.243774922436967523e-01
7.055113901769519691e-01,2.075518392608447504e-01,4.328141428624713849e-01,3.233569635075644877e-01,8.621798161200459054e-01,4.127364403781211832e-01
7.168960187783813831e-01,2.053877645834174537e-01,4.163699455616455825e-01,3.368822419457372375e-01,8.497593493069722781e-01,3.291807857496357737e-01
7.073189581732645115e-01,2.069414858877782759e-01,4.387699839131597446e-01,2.870064996804070345e-01,9.158091715217524520e-01,5.476664657259709967e-01
7.219076815270688563e-01,2.097651389717240522e-01,4.265377549476022656e-01,3.396979886437470064e-01,8.358608504711563247e-01,3.546417285923896268e-01
7.069791007003755068e-01,2.038373947507688411e-01,4.179632458778566040e-01,3.035557390107450626e-01,9.352607916458818282e-01,3.781886087296443266e-01
7.029607896740409645e-01,2.049785933002259419e-01,4.121885420746576600e-01,3.214606742071239864e-01,8.940006533781412745e-01,3.231656416144416122e-01
7.107605137850518950e-01,2.052185571343304038e-01,4.163155020844760412e-01,3.415764197345414477e-01,8.533344938408675695e-01,3.193644577434863185e-01
7.036103668931276145e-01,2.049622776336905150e-01,4.254044365038949782e-01,3.367296559887350549e-01,8.811682416832492537e-01,3.446747507296873403e-01
7.092722633034902469e-01,2.027867942588454930e-01,4.408106850633422558e-01,3.057686239508794479e-01,8.559431238815010667e-01,5.664002329278394754e-01
7.223381645279307595e-01,2.080322224591253377e-01,4.480602177493667737e-01,3.076432487922864389e-01,8.413734363771813163e-01,5.926161093987410977e-01
7.050033652312295285e-01,2.047813330252201136e-01,4.057282431799724143e-01,3.339006576769767420e-01,8.633998833902708503e-01,2.965496733818153152e-01
7.026188707075833317e-01,2.064155679233980467e-01,4.041681476101001702e-01,3.281718225053316118e-01,8.793994910843706547e-01,2.875887973111849738e-01
7.265264236881552318e-01,2.061742530035965970e-01,4.264679426043493926e-01,3.393754190837372509e-01,8.316872858871369179e-01,3.661273487155431439e-01
7.087405643990356552e-01,2.074483144959795577e-01,4.410837539828594833e-01,3.048414511702602914e-01,8.762679418469260240e-01,5.047628741393972440e-01
7.071264279580125045e-01,2.047283765620370177e-01,4.107006616660348053e-01,3.352554235747552402e-01,8.944466975912096496e-01,2.957973191600818952e-01
7.143006102481604946e-01,2.013836459853253213e-01,4.251018803854834105e-01,2.997055390018316112e-01,8.960546872768216931e-01,4.486660528133584180e-01
6.998575370123609751e-01,2.075083148358798368e-01,4.095358129361712507e-01,3.271600189825021321e-01,9.039513976972861631e-01,2.926006751058565780e-01
7.206256389702551113e-01,2.028461850001576083e-01,4.002125871719348083e-01,3.464053733187963946e-01,8.326019216644623411e-01,2.788316753310643992e-01
7.156505064996520060e-01,2.074639613068667288e-01,4.134294919962583359e-01,3.559086838660409091e-01,7.992384990585285065e-01,3.116378055535355962e-01
7.055712412500433350e-01,2.060415355495716638e-01,4.218111168150078805e-01,3.451734951261928863e-01,8.561468330687499462e-01,3.332212782046690691e-01
7.200378417646394746e-01,2.081360860368784982e-01,4.431982290807966463e-01,3.042594767166033609e-01,8.594910669589509444e-01,5.575621939985558884e-01
7.079111411104509477e-01,2.002237540045490594e-01,4.180676632413072302e-01,3.317564970476819530e-01,8.323608197788483487e-01,3.654843742686311736e-01
7.045274045374455563e-01,2.054864511502382252e-01,4.374462416680081622e-01,2.970769918702763634e-01,9.248622756428477309e-01,4.868439172788380787e-01
7.214027022124264166e-01,2.118402561393460948e-01,4.367291539842670933e-01,3.188334402147560143e-01,9.216945541197013592e-01,3.823702143504137396e-01
7.075993934271880281e-01,2.044254732576940015e-01,4.243154208242360115e-01,3.180307970111058147e-01,8.828767807505335519e-01,3.794840360042537331e-01
7.093719943904990277e-01,2.049550638137306868e-01,4.292110690989300870e-01,3.185824679258035808e-01,8.495372748582722400e-01,4.257360416388096258e-01
7.156649571021185263e-01,2.047874229578496852e-01,4.269946806267139738e-01,3.230822493937089979e-01,8.681196673110299633e-01,3.935026857741826811e-01
7.097892361425499619e-01,2.054228978808482209e-01,4.127775151412764743e-01,3.539650467658405075e-01,8.153418635531280989e-01,3.046503129470055637e-01
7.119297000634664530e-01,2.042184299935583258e-01,4.007644527668102752e-01,3.411782929620679194e-01,8.494845119287295354e-01,2.786280091415834215e-01
7.042813509832879237e-01,2.074282907736736403e-01,4.385018410113020737e-01,2.998157720847546281e-01,8.784978921540887997e-01,5.166156579414866723e-01
7.126482938596342409e-01,2.035143969103335726e-01,4.210339916249147829e-01,3.337307917326091111e-01,8.264715944474387843e-01,3.655520131674451778e-01
7.158478606652585174e-01,2.034779317982151614e-01,4.196619799162904507e-01,3.373447772501910746e-01,8.331376577220110935e-01,3.527753827190461822e-01
7.047317540995873264e-01,2.032223723491367040e-01,4.149780868931914890e-01,3.212510849013807679e-01,8.589027799578702327e-01,3.557804770338344746e-01
7.162645651603625208e-01,2.056839264473770412e-01,4.611392712624257650e-01,3.181997101097552294e-01,8.313195125452218504e-01,6.987913682837718632e-01
7.038717661410139881e-01,2.047731085194240963e-01,4.089720092484631642e-01,3.304533574923252948e-01,8.517894566923093214e-01,3.212628391147941964e-01
7.128944503600702642e-01,2.048942368190279084e-01,4.262795467302286645e-01,3.260462234410713700e-01,8.476466772403667971e-01,3.928685744805398561e-01
7.214605196293979450e-01,2.049865292202726064e-01,4.161603767277184396e-01,3.430766748627880336e-01,8.286912517683351354e-01,3.304601420910229237e-01
7.144347143182027127e-01,2.075813494282551797e-01,4.372739710280263981e-01,3.247973989867322109e-01,8.527664125549437868e-01,4.375114798828269591e-01
7.187457280817951544e-01,2.059026232862273820e-01,4.555665991325357767e-01,2.732955083481747316e-01,8.804793538185156088e-01,9.524175461547786936e-01
7.063988136791141681e-01,2.074564501558319174e-01,4.296673698967479194e-01,3.229562837731737579e-01,8.802191769407947675e-01,3.830885530332480138e-01
7.124881851245618014e-01,2.052925850079697634e-01,4.458554514058784557e-01,2.974835364548370498e-01,8.703446908583608588e-01,6.187279728243232357e-01
7.162192864737456643e-01,2.049190763068943211e-01,4.276557367087873152e-01,3.470448428139829566e-01,8.133992550256231580e-01,3.762748053345056909e-01
7.045874719521659779e-01,2.061711837311188678e-01,4.105092678853715094e-01,3.356703196618131546e-01,8.744587682942474016e-01,2.976115651624416381e-01
7.160875788695671984e-01,2.060903546740466830e-01,4.066524682879350538e-01,3.552148678689791561e-01,8.278672465234490074e-01,2.790843655347514107e-01
7.183455038354152888e-01,2.024414723626521972e-01,4.249550025463869618e-01,3.287818621227565075e-01,8.426431325904660818e-01,3.911854575684877156e-01
6.913492723467580259e-01,2.047611908439312955e-01,4.038390728813099906e-01,3.200338340015603800e-01,9.298978504695888381e-01,2.864135690438248116e-01
7.095416559334556394e-01,2.056458729745009317e-01,4.217851981922445259e-01,3.244272712516316215e-01,8.685573801247360448e-01,3.626364057288717357e-01
7.233762988911847103e-01,2.043693434122619834e-01,4.384843769430210036e-01,3.119644347848726795e-01,8.452094453199845425e-01,5.178105435812716539e-01
7.094555507108172288e-01,2.049940937564397325e-01,4.231417118704625113e-01,3.262995068403680143e-01,8.721381560087400064e-01,3.633235639632197422e-01
7.165999064586425771e-01,2.003818830268801476e-01,4.166329336260541916e-01,3.434934488279964837e-01,8.078843474182553219e-01,3.586481763075048401e-01
7.106511043595402644e-01,2.026914739522042153e-01,4.186631530193600237e-01,3.301175283016735129e-01,8.540948669573789065e-01,3.572438587879784300e-01
7.132402360653300466e-01,2.039916818484144301e-01,4.028306484346565464e-01,3.557992685610070760e-01,8.189740617505403275e-01,2.760343171672824947e-01
7.092462132355658033e-01,2.066414233580047832e-01,4.442965814731364982e-01,2.922947809498968041e-01,8.863497387935744820e-01,6.038962201306217192e-01
7.152275930961669026e-01,2.067449536957746137e-01,4.200279083602481145e-01,3.486005678018876397e-01,8.478876745085288658e-01,3.152445976628694413e-01
7.213554228829968107e-01,2.034414958520619487e-01,4.249295886289831126e-01,3.368921027465167084e-01,8.390699145838723672e-01,3.750674859919237436e-01
7.126480576639413478e-01,2.037826410678075240e-01,4.004571109529130868e-01,3.613295070148241361e-01,8.155079900274759819e-01,2.674612241167160231e-01
7.188600607593071956e-01,2.063821020966258857e-01,4.281067590849509386e-01,3.271412630989585235e-01,8.520338280646716500e-01,3.941072609619927780e-01
7.026749978537720764e-01,2.053902223092557433e-01,4.149527974102663053e-01,3.307301879248233378e-01,8.551320379081461809e-01,3.322339267527352757e-01
7.141951616072763631e-01,2.045193214175871077e-01,4.313816162139775257e-01,3.351959958430905662e-01,8.314894600725029061e-01,4.077065509835146040e-01
7.174340380327176581e-01,2.066166947503429441e-01,4.071907635266616143e-01,3.476247324883848799e-01,8.636044576232315695e-01,2.743666362215942400e-01
7.176875584628494842e-01,2.006514950796856045e-01,4.252948147390648859e-01,3.110732338648428685e-01,8.343104432602074239e-01,4.618807351646522785e-01
7.135664812488584641e-01,2.043869245791513078e-01,4.206598175947242058e-01,3.336097107808808637e-01,8.358022963345285161e-01,3.581547417837490088e-01
7.107234968308733247e-01,2.036168099289217270e-01,4.042992058298201519e-01,3.309206956182810799e-01,8.580830484334099895e-01,3.034188875532523033e-01
7.285495213075725562e-01,2.038069791300319844e-01,4.259474782837169293e-01,3.675661769773562737e-01,7.901183605419299649e-01,3.490093312667533199e-01
7.162126001501960548e-01,2.029527561322546081e-01,4.187938467849833812e-01,3.385424028750297909e-01,8.360742856913661036e-01,3.475443650941218432e-01
7.033191740308977202e-01,2.048707587299689603e-01,4.258233091631577483e-01,2.968971153252329964e-01,9.404745392140775317e-01,4.194938807780586032e-01
7.114136849677005214e-01,2.048568354444597617e-01,4.169844468397064796e-01,3.283959273090060194e-01,8.944399334950605684e-01,3.242461095968785512e-01
7.030637438458984256e-01,2.014470858871229564e-01,3.931537845016281341e-01,3.492149990126189874e-01,8.325927647952560129e-01,2.602538173664377674e-01
7.019667432077925096e-01,2.033967586063774036e-01,4.060026018076330900e-01,3.234099050293365307e-01,8.614150950105333715e-01,3.217553319223794284e-01
7.061566664212859390e-01,2.018092402999155932e-01,4.072110898784601640e-01,3.399855752480464011e-01,8.365020563820574351e-01,3.074761468643649187e-01
7.166178658186895811e-01,2.052098341832802042e-01,4.295076449764534399e-01,3.245971230871597113e-01,8.606006419762933790e-01,3.982903640974181370e-01
7.109279414937373920e-01,2.042834905217391639e-01,4.089452170124829866e-01,3.414682073937236328e-01,8.493101178196666989e-01,3.045042458229720861e-01
7.139724724941570733e-01,2.034330696107888303e-01,4.370343770755809598e-01,3.228853501983940388e-01,8.541145676254557895e-01,4.548007668349755561e-01
7.069174327978888783e-01,2.068393010740376958e-01,4.154686182582091325e-01,3.379486450420839949e-01,8.595555463809887442e-01,3.108096582246623885e-01
7.140406083221569888e-01,2.061887788554381817e-01,4.119032721058797364e-01,3.482898343305077526e-01,8.241468815003915038e-01,3.074620355826233054e-01
7.034432347018587661e-01,2.034397236274154697e-01,4.156286356247069214e-01,3.284440674555576534e-01,8.369820331596039553e-01,3.556297694949697719e-01
7.119465718631678985e-01,2.045649407382891249e-01,4.204066874261965792e-01,3.266396587939213170e-01,8.724521765046835409e-01,3.508417424864430090e-01
7.119741161207785440e-01,2.026851222699616595e-01,4.331687646446405471e-01,2.986049655446814111e-01,8.949282726671883292e-01,5.000901407714923863e-01
7.023301023747082761e-01,2.066499920213038521e-01,4.068547968888923116e-01,3.227811872160699647e-01,8.855068820777052263e-01,3.079130157915079269e-01
7.211125988243455298e-01,2.059429733590380507e-01,4.373760436570667265e-01,3.453987745011730670e-01,8.294930151721360279e-01,4.026334843199628755e-01
7.223047745715593937e-01,2.028500219210591649e-01,4.172950240266906086e-01,3.564373219233087919e-01,7.973599601314974583e-01,3.319838209355511771e-01
7.151439261354877175e-01,2.049877040660853522e-01,4.285549086545175634e-01,3.180500751962455075e-01,8.440845613157782479e-01,4.346333397019533917e-01
7.114892340945109250e-01,2.051471240404978968e-01,4.246879498103076078e-01,3.187109094177467128e-01,8.836456845517809411e-01,3.768129994571687291e-01
7.084093696127893303e-01,2.041414157525318074e-01,4.389916876480230989e-01,3.159086803979787028e-01,8.558262064146908710e-01,4.841496514832564491e-01
7.118597779681267168e-01,2.030124957451390211e-01,3.978109527086257091e-01,3.478521724736504117e-01,8.388757666985007244e-01,2.712273124979066585e-01
6.869363071647800467e-01,2.032695370765330578e-01,4.163693040442880133e-01,3.168477897500406870e-01,8.595851776746776807e-01,3.710373420698940827e-01
7.157186957204766387e-01,2.073177569737396642e-01,4.273382809009629302e-01,3.190090764428803460e-01,8.811132192003393593e-01,3.822299485074242553e-01
7.175772305862140321e-01,2.072152488872300857e-01,4.371244807351921668e-01,3.267800230930987260e-01,8.694094762633985951e-01,4.158077954804465515e-01
7.115697538105555386e-01,2.041589602794020575e-01,4.452944425441001108e-01,3.070471009469822876e-01,8.626116306895710295e-01,5.683066411136452611e-01
7.156684032095220749e-01,2.074219983558678315e-01,4.053541940500368645e-01,3.772901251730818584e-01,8.048959692900842233e-01,2.573133607883062446e-01
7.161353932422891422e-01,2.025132991563979301e-01,4.315632109331272726e-01,3.089165987098015931e-01,8.586638278528416768e-01,4.749074850909081880e-01
7.104868668374634266e-01,2.085350198411454192e-01,4.297679145986938454e-01,3.293118516371263960e-01,8.437435616082491485e-01,3.902677301786813824e-01
7.095322922637727903e-01,2.055183366329470518e-01,4.108125004118453050e-01,3.370340346863364145e-01,8.651775610202895317e-01,3.093105682485797203e-01
7.121270055596600201e-01,2.023039127695617223e-01,4.081930672429779916e-01,3.619542772246081563e-01,7.891020482338603204e-01,3.026542367431546143e-01
7.172228307427166438e-01,2.049773068414239008e-01,4.353575276982416531e-01,3.260795272821852553e-01,8.210261543590526845e-01,4.611492648448416998e-01
7.116260438153159118e-01,2.043814033267161712e-01,4.067811151463796016e-01,3.417065040539181142e-01,8.820097700925920714e-01,2.816466359308876788e-01
7.052497166754849722e-01,2.034322180972889527e-01,4.088857032816726189e-01,3.221086953658063301e-01,8.690658073923519522e-01,3.270934443420644988e-01
7.083827046238341252e-01,2.042591932918752518e-01,4.232757515297299600e-01,3.262081442913740137e-01,8.690611888626867954e-01,3.667395074466229810e-01
7.184304659861742159e-01,2.068596725819192850e-01,4.149760737762330787e-01,3.393556951768028629e-01,8.586111155484877910e-01,3.130779511025889028e-01
7.050530254001529107e-01,2.052358545607316787e-01,4.081192826011841301e-01,3.131838718017718737e-01,8.997866189163685746e-01,3.233089506121254453e-01
7.032817696199328283e-01,2.084762430313396031e-01,4.101823945748965805e-01,3.279320044173129611e-01,8.900630938737649211e-01,2.990639593896570747e-01
7.234683617490428320e-01,2.072942877475035250e-01,4.281925025770785265e-01,3.323331446364420350e-01,8.375878492436232836e-01,3.820076608550149189e-01
7.115821016252229514e-01,2.025398680265931284e-01,4.328071758549482118e-01,3.171703808918828749e-01,8.627109643702708386e-01,4.489633967263819692e-01
7.145100508976244269e-01,2.053426533299316237e-01,4.219629553932670585e-01,3.353317302633792574e-01,8.325385200952930553e-01,3.580732819645698894e-01
7.099478298289438882e-01,2.041911648520503553e-01,3.887530085984912120e-01,3.571700074367415434e-01,8.274293197172108982e-01,2.428314721185734770e-01
7.137654728243207902e-01,2.050725520122487766e-01,4.122727463056269359e-01,3.449976767410071199e-01,8.410335051795245764e-01,3.127045984371499276e-01
7.117005206716443544e-01,2.064758906101015201e-01,4.418794475602099703e-01,3.008434489222074903e-01,9.232085762346969871e-01,4.950384072634454458e-01
7.065341515663579042e-01,2.021318418152951990e-01,4.128225484380332322e-01,3.195011070997493263e-01,8.792530591304106302e-01,3.459213414908187123e-01
7.133316723171749807e-01,2.039603606742898534e-01,4.214992387188957190e-01,3.176808822353561768e-01,8.722888349300644828e-01,3.848500314173134429e-01
7.028966851999254306e-01,2.060404113386175018e-01,4.595385993967154858e-01,2.865080619422061270e-01,8.603258597491956206e-01,9.085496087925424291e-01
7.214248726258306599e-01,2.035737624122918032e-01,4.148359553338233918e-01,3.374490302007383535e-01,8.167757467282540373e-01,3.428537517664871359e-01
7.180841918975272575e-01,2.064720447266054082e-01,4.431279441091419136e-01,3.138023871788857555e-01,8.745796535740854027e-01,5.000444033362598795e-01
7.113610069711577832e-01,2.052291798942561529e-01,4.151055916399513102e-01,3.303786027149747673e-01,8.448411741891188598e-01,3.432236007708647785e-01
7.111660815747740116e-01,2.054173712802869201e-01,4.288962279065623440e-01,3.161778480644484857e-01,8.547768637114381285e-01,4.269140737494996896e-01
6.950489799446836203e-01,2.055417073059193633e-01,4.204664407206584187e-01,3.087055050570343129e-01,9.202834591215778293e-01,3.754961506991969511e-01
7.192426147853144824e-01,2.065530609628337677e-01,4.167154893756803147e-01,3.355242200329106028e-01,8.446997526704715931e-01,3.345017493500536121e-01
7.053534327295107875e-01,2.063855161038867791e-01,4.243087371248426276e-01,3.173177782901764887e-01,8.496533771934016155e-01,3.992949293475933081e-01
7.144324990965157385e-01,2.039539902789229142e-01,4.231045895855028993e-01,3.264337525541468610e-01,8.463049604154524452e-01,3.831967651574768596e-01
7.127427885030801491e-01,2.030729282815117998e-01,4.411326405545794027e-01,3.201904210533699224e-01,8.711332637017209501e-01,4.707995309240469717e-01
7.133363252915623232e-01,2.032116170244120390e-01,4.444336821737021048e-01,3.130810454718246927e-01,8.365184605957455277e-01,5.786079916642951071e-01
7.053562118139562465e-01,2.066395628985581712e-01,4.056396274779440758e-01,3.314604341411648836e-01,8.832233869394060521e-01,2.864966346527416108e-01
7.072934542443573003e-01,2.042351920711703572e-01,3.985878388480570411e-01,3.241831803016439473e-01,8.770213138439139078e-01,2.871883221864818814e-01
7.188428645867819267e-01,2.052844946944383242e-01,4.274151207944923425e-01,3.411668453631956366e-01,8.267958715992633767e-01,3.720746763281473357e-01
7.090361940983893607e-01,2.060347925820081860e-01,4.335619087165391017e-01,2.989054562158689476e-01,8.741971762696196802e-01,5.038083733862588343e-01
7.104192651187707375e-01,2.003428679196264106e-01,4.341757481392946039e-01,2.986224504987669004e-01,8.686375356575800621e-01,5.397516053042140660e-01
7.093905579169784703e-01,2.037436047855576415e-01,4.301478299325772747e-01,3.117200966336770573e-01,8.529525114510706496e-01,4.582596619859303777e-01
7.201254390809579409e-01,2.065052349723933700e-01,4.421619568141503254e-01,3.148121449411943606e-01,8.593975473457136083e-01,4.912976384630947657e-01
7.174418061426053317e-01,2.023941493088199373e-01,4.197926735496289030e-01,3.399736418455185927e-01,8.386205707171467960e-01,3.480495290636578254e-01
7.164271350871067590e-01,2.052752064267902021e-01,4.062156096059635901e-01,3.456417236212309119e-01,8.567040515480761620e-01,2.850420454017382199e-01
7.242548671094397594e-01,2.010452765184829182e-01,4.297207675331961019e-01,3.250849700706740508e-01,8.551061541344857631e-01,4.225568722157540535e-01
7.066762228383491884e-01,2.089194587879569243e-01,3.831316595676948489e-01,3.547485133149818060e-01,8.519599621449784888e-01,2.156846846702231701e-01
7.174890489937771898e-01,2.075855581875486466e-01,4.312608730393993617e-01,3.330840333132751852e-01,8.280163452549855752e-01,3.942340692714964567e-01
7.241945813852164182e-01,2.047405090846264875e-01,3.872298240700352001e-01,3.843998858852821221e-01,8.006629905953845938e-01,2.192957613858894650e-01
